timebin,ID,Tweet,sentscor,sentpol
2020-01-03 00:10:00,1212889822219530240,Mood all 2020🥂 https://t.co/nqnNuS1nEp,0.0,neu
2020-01-03 00:10:00,1212889667978162176,@lpavss Waiting https://t.co/kgGBB8L3hR,0.0,neu
2020-01-03 00:10:00,1212889556824911872,Every tweet some of y’all write on here I read in y’all voice perfectly because I know y’all personally lol 💀🤣❕,0.9,pos
2020-01-03 00:10:00,1212889458355228672,So far so good,0.39999999999999997,pos
2020-01-03 00:10:00,1212889319276343297,@AlexKennedyNBA Public voting is a joke! Curry hasn't been on the court more than 10 games and he is up there with the votes.,0.25,pos
2020-01-03 00:10:00,1212889291514241024,@lpavss 👀 you’re gonna get scolded by the fan base,-0.8,neg
2020-01-03 00:10:00,1212889242042425345,@Kloppholic #unbeatentreble and we'll be the best,1.0,pos
2020-01-03 00:10:00,1212889161604030464,Anyone who has ever met me for the first time in their life to their friend “ OMG she’s so cool” 😭❕🤍🤷🏼‍♀️,0.3,pos
2020-01-03 00:05:00,1212888567938076672,Don’t suck sharks,0.0,neu
2020-01-03 00:05:00,1212888418562138113,Almost had my first 100 kill game but came 4 short L for me :( https://t.co/upQDO6f22o,-0.05000000000000001,neg
2020-01-03 00:05:00,1212888405652033536,LMAO 😂 https://t.co/N4WDhbe7gL,0.6,pos
2020-01-03 00:05:00,1212888378129043456,I had so much fun NYE I didn’t take any pictures 😔,0.3,pos
2020-01-03 00:05:00,1212888375591456768,@kirky_le @letbrian Das why ur called uncle and he’s called not-my-sib,0.0,neu
2020-01-03 00:05:00,1212888301130014720,@ADRIANSALDANA @StayAmplified Lolol,0.8,pos
2020-01-03 00:05:00,1212888020430422016,3/4 of the festival was at fisher while we got down to @deathpact 🥶 https://t.co/u3oA5alyWT,-0.15555555555555559,neg
2020-01-03 00:05:00,1212887987911942144,Yo wtf 💀 https://t.co/lVLC65mOGQ,-0.5,neg
2020-01-03 00:05:00,1212887957691981824,@quintanilla_fq Ya casi great aunt. 😂 25 year difference between the oldest and youngest grandkids lol,0.8,pos
2020-01-03 00:05:00,1212887733892308992,@_carolinebones Couldn’t agree more. Th fact that I’ve met people our age who still don’t understand how someone ge… https://t.co/y7gdBKSoZp,0.5,pos
2020-01-03 00:00:00,1212886728609910786,Halo: Fireteam Raven is HELLA fun and I highly recommend going to an arcade just to play it.,0.22999999999999998,pos
2020-01-03 00:00:00,1212886452607971330,@Jesusssmmm They said it was a false alarm 🙄,-0.4000000000000001,neg
2020-01-02 23:55:00,1212886082192232448,This weather is so nice 😢,0.6,pos
2020-01-02 23:55:00,1212885886527893504,"If I text you back hella fast, you’re lucky af cause I honestly don’t reply to anyone faster then 20 mins",0.2833333333333333,pos
2020-01-02 23:55:00,1212885825073008640,some dude tried asking me out on a date at work and I lied telling him I’m a minor and it worked 💀,-0.05,neg
2020-01-02 23:55:00,1212885607829000193,Today I'm rockin my @BenSimmons25 shirsey as an undershirt (cuz u lost to @Double0AG ) and tomorrow I'm rockin my… https://t.co/WiVfk0bwu3,0.0,neu
2020-01-02 23:55:00,1212885574740140032,"(Saturday - Jan. 4th) 
Ring in the ""NOON"" Year with San José Public Library's Early Education Services and Silicon… https://t.co/98ZAUHY8kW",0.05,pos
2020-01-02 23:55:00,1212885179196272640,"Just test yo shit, simple https://t.co/OVu6TIu7EQ",-0.1,neg
2020-01-02 23:50:00,1212884966352121856,"alright Bay Area, which is the best seat ?? https://t.co/ZegKmKpNAu",1.0,pos
2020-01-02 23:50:00,1212884879420997633,More of THIS please!!! #humans 👇👇👇👇👇👇👇👇👇 https://t.co/gquHDhrhf0,0.5,pos
2020-01-02 23:50:00,1212884779479138304,"@SouthwestAir Yes, but they aren’t technical and unable to resolve issues like this",-0.25,neg
2020-01-02 23:50:00,1212884667457658880,@RepRoKhanna Not a easy formula to implement. https://t.co/I0eqaBUzQd,-0.21666666666666667,neg
2020-01-02 23:50:00,1212884480412635232,@cynthiamgarcia We appreciate you,0.0,neu
2020-01-02 23:50:00,1212884417921728512,in 2020 i'll be a bitch https://t.co/O3TDCMrBN5,0.0,neu
2020-01-02 23:50:00,1212884188166148097,I go on Vacation for 1 week and the Mine looks completely different 😅😂,0.0,neu
2020-01-02 23:50:00,1212883840038912001,@Daddyxtramedium Wtf bitch haha,-0.15,neg
2020-01-02 23:50:00,1212883778219102210,MFW i realize 1990 and 2050 are equally apart from right now https://t.co/ZHoNqGsKf0,0.14285714285714285,pos
2020-01-02 23:50:00,1212883775861903360,I think one of the many levels of hell is putting together patio furniture.,0.5,pos
2020-01-02 23:45:00,1212883272625115136,@RaiderCody First or 4th,0.25,pos
2020-01-02 23:45:00,1212883098825707525,Just scheduled something in July.. reminded me of my bday. I just realized that my family celebrates my bday coz th… https://t.co/v8JKhmDvBx,0.0,neu
2020-01-02 23:45:00,1212882718041575424,waiting for gta to download can i b gay on that game?,0.008333333333333331,pos
2020-01-02 23:40:00,1212882349886566401,if my neice asks me if I have a boyfriend one more time....,0.5,pos
2020-01-02 23:40:00,1212882080738099200,@KennyLuvsPho what if i hit on your girls boyfriend while shes at the party,0.0,neu
2020-01-02 23:40:00,1212882061662380033,"@MikeAndronico While most opinions on this topic are subjective, mine is based on scientific facts.",0.5,pos
2020-01-02 23:40:00,1212881823836987393,I know I wasn’t the only one in HS walking around with grey goose in my water bottle/ Arizona can lol,0.25,pos
2020-01-02 23:40:00,1212881728802394113,"@gwestr Gregory, they give that information. 

Stop posting anything else Autopilot related ever. Thanks",0.1,pos
2020-01-02 23:40:00,1212881417564127232,@SouthwestAir you should take your free tv/movies “feature” off the app until you resolve the technical issues. Did… https://t.co/8qoiH44NQi,0.2,pos
2020-01-02 23:35:00,1212881195039461376,@haeyunki @staywithme_skz @nae_segyerowa @johnnys_taemint Not to mention the bwl choreo isn’t exactly the best way… https://t.co/OnM4usO4XT,0.625,pos
2020-01-02 23:35:00,1212880770580115456,@diannango I feel u on this sis,0.0,neu
2020-01-02 23:35:00,1212880654976741376,I can’t believe my group and I really stayed at twilight zone for 9 hours ...,0.2,pos
2020-01-02 23:35:00,1212880235558948865,Very realisticly someone who is 14 rn. https://t.co/2rN4eDMutk,0.21666666666666667,pos
2020-01-02 23:30:00,1212879973788241920,"Who’s hiring, ya boy needs a new job",0.13636363636363635,pos
2020-01-02 23:30:00,1212879948999905281,"@MikeAndronico Totally do not agree. The litmus test of a true fan is that they like A New Hope, think Empire is th… https://t.co/a5dM2hF6oK",0.1621212121212121,pos
2020-01-02 23:30:00,1212879735220363264,"Have you ever had a role like ""Lead Commercial Installer - AVDG""? What did you like most about that job? #SkilledTrade #SanJose, CA",0.25,pos
2020-01-02 23:30:00,1212879624771796992,I’m deadass gonna end up alone bc I don’t like hurting people’s feelings when I turn them down so I’m just gonna like avoid it all together,-0.15555555555555559,neg
2020-01-02 23:30:00,1212879165570969601,@livnevi Educate me how was that me making fun of heroin addicts?,0.3,pos
2020-01-02 23:30:00,1212879009316405249,"@OnshapeUsers @hackerdojo @SeanLBlanchard @xSWUGN Cant wait to see all the Engineers, Designers and CAD enthusiasts… https://t.co/ymvoujgkD5",0.0,neu
2020-01-02 23:30:00,1212878890009391104,I wish I was the innocent little girl I was back in 2017/2018... dead ass 2018 changed me... I’m so heartless sometimes I wonder who am I,0.028124999999999997,pos
2020-01-02 23:30:00,1212878849085591552,@Doctor_Elo @stephimoo henlo,0.0,neu
2020-01-02 23:25:00,1212878693674049536,Last night celebrating New years https://t.co/dqM5lLzlIP,0.06818181818181818,pos
2020-01-02 23:25:00,1212878497447702528,Tata goes to the park: a series https://t.co/ya7r8UnOaR,0.0,neu
2020-01-02 23:25:00,1212878443370541058,we STAN the representation! Thank you @Olivia_Rodrigo https://t.co/Zl3VPdnp0n,0.0,neu
2020-01-02 23:25:00,1212878418133438464,Yess!!!!! Finally got the call and I only get to wear my RETAINERS AT NIGHT!!😭🙏🏼,0.0,neu
2020-01-02 23:25:00,1212878265456545792,"Don't submit then quit. Apply for jobs like ""Lead Endoscope Technician"" at Olympus, then look for people you might… https://t.co/3f9ifxHnjG",0.0,neu
2020-01-02 23:25:00,1212878196191813632,@shyneglo it’s a hamster haha,0.2,pos
2020-01-02 23:25:00,1212878076175978496,"Mustang =) @ San Jose, California https://t.co/eXGZNBa1j7",0.0,neu
2020-01-02 23:25:00,1212877960526483456,@lilbadsnacks i am good at making dumn jokes and will not let my smart brain doubt it otherwise,0.45714285714285713,pos
2020-01-02 23:25:00,1212877941438156801,All I want to do now is be pretty . Gosh I love my hair,0.375,pos
2020-01-02 23:25:00,1212877941438156801,All I want to do now is be pretty . Gosh I love my hair,0.375,pos
2020-01-02 23:25:00,1212877835133521920,I feel like once I get married... they gonna take me back to my momma coz dead ass only she can handle me... we bes… https://t.co/NTaI4p06fl,0.012499999999999997,pos
2020-01-02 23:25:00,1212877835133521920,I feel like once I get married... they gonna take me back to my momma coz dead ass only she can handle me... we bes… https://t.co/NTaI4p06fl,0.012499999999999997,pos
2020-01-02 23:25:00,1212877510393810944,"See our latest #SanJose, CA #BusinessMgmt job opportunity and click the link in our bio to apply: Health &amp; Safety P… https://t.co/XhOtJ4wphH",0.5,pos
2020-01-02 23:20:00,1212877471852437507,Just under an hour on the #sousvide &amp; roughly a minute a side plus rolling the edges in a #castironskillet provided… https://t.co/yyrDJEfNvh,-0.1,neg
2020-01-02 23:20:00,1212877425106751488,@ylekylek Their lotion is sold at Apple Pay booths at music festivals like OSL and CFG for $1 so that's all I own l… https://t.co/mOwIXgRnQQ,0.6,pos
2020-01-02 23:20:00,1212877405041262592,new bitch what should i name her lol https://t.co/HYZF9CT6lT,0.4681818181818182,pos
2020-01-02 23:20:00,1212877377509806080,"Highlight:
Hearing @Starbucks play @RhiannonGiddens’s Hey Bébé 🎶 
...
Lowlight:
While listening to Hey Bébé, I hear… https://t.co/7Z4K8sc8LF",0.0,neu
2020-01-02 23:20:00,1212877196936630274,@ berkeley folks do you know when campus is back open? I’ve been calling &amp; emailing and haven’t heard back ._.,0.0,neu
2020-01-02 23:20:00,1212877144948215809,Slighty used https://t.co/3bpJNx3LkQ,0.0,neu
2020-01-02 23:20:00,1212876660854312960,@slvrspn97 That’s his song. Isn’t it from Hwarang ??? 😂😂😂💜💜💜,0.0,neu
2020-01-02 23:20:00,1212876429651660800,Tropical extravaganza looking awesome #drivesales #hillsdale1009 @1009_Isaac @WBuntman @Cesar93THD @MRSSAHD https://t.co/A1zhWz3F9O,1.0,pos
2020-01-02 23:20:00,1212876305038884865,"As I’m sitting 🪑 at my doctors 🥼 office furniture, I banged my head on their humongous mirror, I feel my head hairl… https://t.co/s6utbCYgPd",0.0,neu
2020-01-02 23:20:00,1212876250672316417,is it bad that I’ll listen to a specific playlist that reminds me of 2017 to make myself feel better lmao,0.10000000000000003,pos
2020-01-02 23:15:00,1212876156992507904,@flopez7689 Thank you,0.0,neu
2020-01-02 23:15:00,1212875884425670656,The whole ass mall is shut down,0.022222222222222213,pos
2020-01-02 23:15:00,1212875877647671296,@kimparkdaily I want a namjoon in my life 💜💜💜💜💜,0.0,neu
2020-01-02 23:15:00,1212875869024186371,A #Legendary response! @kwon https://t.co/WJ8jEA0x7S,1.0,pos
2020-01-02 23:15:00,1212875687570202625,I can’t explain how much it hurts having to lay down one of my best friends for the rest for eternity💔 https://t.co/oXyeQ1bsrN,0.34814814814814815,pos
2020-01-02 23:15:00,1212875490777657344,"For the people who don’t fuk wit my music because I’ve toured with @icp you’re the actual real clown, Juggalos are… https://t.co/zog30z23fw",0.1,pos
2020-01-02 23:15:00,1212875447865769984,@KingOfDropship $scarface408 🍀,0.0,neu
2020-01-02 23:15:00,1212875401397071872,I’m so mad my pen just went out on me and now I don’t feel like getting a new one smh 🤦🏼‍♀️,-0.24431818181818182,neg
2020-01-02 23:15:00,1212875281226059776,I can never remember the age,0.0,neu
2020-01-02 23:15:00,1212875201353940992,BIG DICK BEE BRUHHH HAHAHA https://t.co/YIa5v0vZGO,0.1,pos
2020-01-02 23:10:00,1212874831735091200,Sounds like you speaking from experience 🤣 https://t.co/ssOLEXmqUR,0.0,neu
2020-01-02 23:10:00,1212874733492080641,"#ohsierra #doesntcare that I’m #allergic to her. #germanshepherd #dog #sanjose #sj #nosierra @ San Jose, California https://t.co/7aGpy8BK9l",0.0,neu
2020-01-02 23:10:00,1212874657893773312,"If you a simp, we know this 2020 state of mind is not for you!",0.0,neu
2020-01-02 23:10:00,1212874604974198785,@YegRiverEdm We were hoping you wouldn’t notice🤣😂😅,0.0,neu
2020-01-02 23:10:00,1212874429832687617,"Happy new year everyone, I spent 2019 searching &amp; doing hypothesis validation, I believe I have found the killer ap… https://t.co/IJCKZlumSK",0.2787878787878788,pos
2020-01-02 23:10:00,1212874355794800640,all i want is you,0.0,neu
2020-01-02 23:10:00,1212874227994386432,"@nordacious That's amazing! I did a couple projects in high school that used pointilism, but nothing this impressiv… https://t.co/oIdoUvxoHS",0.38000000000000006,pos
2020-01-02 23:10:00,1212874097933209600,"WTF THEY ARE CUTE, &amp; FINN😍 https://t.co/p3RefekZQY",0.0,neu
2020-01-02 23:10:00,1212873739328610305,@marvinhellagaye @schnell_j That would be so fun.,0.3,pos
2020-01-02 23:05:00,1212873558512136192,Geneva??? Is that where princess mía is from???? https://t.co/4tS77jCnC4,0.0,neu
2020-01-02 23:05:00,1212873463360212993,Yo’ so like why do size 3 jeans fit my thighs but not my waist... that shit be lose af arohnd my waist... I can’t w… https://t.co/6kMiauR4fp,0.1,pos
2020-01-02 23:05:00,1212873432343273472,@Goon_Donovan23 Facts not everybody got plugs tho either especially wit good weed,0.35,pos
2020-01-02 23:05:00,1212873353091899392,"To get rid of racism we must reduce the demand for racism, which means perhaps letting populations separate into th… https://t.co/Wjy4Re3cZ1",0.0,neu
2020-01-02 23:05:00,1212873288105332736,@blast97_ It’s dope how he’s a famous rapper and is still into the car scene,0.5,pos
2020-01-02 23:05:00,1212872858466078720,Going back to school 🥺,0.0,neu
2020-01-02 23:05:00,1212872584091459584,@GodDamnFerDi You got this! https://t.co/utzckhNIDZ,0.0,neu
2020-01-02 23:05:00,1212872511752261632,"One of many highlights from 2019 was organizing a Be the Match Swab Drive! Through @sanjosestatebf our players, coa… https://t.co/Kbp3DGHi2v",0.5,pos
2020-01-02 23:05:00,1212872484845805569,@Goon_Donovan23 These regular dispensary prices (I still wouldn’t buy tho),0.0,neu
2020-01-02 23:05:00,1212872477468020736,"@livnevi Yeah I’ll be by with yours soon, just be patient babe don’t worry 😘",0.0,neu
2020-01-02 23:00:00,1212872073552359426,"@jordana_brown Did the first workout today. Its amazing how challenging it actually feels! At first I thought, just… https://t.co/cYrjNs0JJM",0.32,pos
2020-01-02 23:00:00,1212872011724144641,It’s a difference. That crunch really fire. https://t.co/OlV9RJBiwp,0.2,pos
2020-01-02 23:00:00,1212871927783514112,@AshleyyMonaa Fuck that 🤧🤧,-0.4,neg
2020-01-02 23:00:00,1212871874146754560,I know imma be dipped https://t.co/rISp7QT4CU,0.0,neu
2020-01-02 23:00:00,1212871829011845120,@sleepygirlsclub 2020 resolution: put more in n out spread on things,0.5,pos
2020-01-02 23:00:00,1212871487188660226,New crisp vans &gt;,0.19318181818181818,pos
2020-01-02 23:00:00,1212871311111815168,Can someone get me sonic slushy,0.0,neu
2020-01-02 23:00:00,1212871244904685568,sickk ass 2020,0.0,neu
2020-01-02 22:55:00,1212871125018898432,@Chrystianonline WHEWWWW who are yoooou ? 🖤,0.0,neu
2020-01-02 22:55:00,1212871073613565952,@antgelina tase party 🥴,0.0,neu
2020-01-02 22:55:00,1212870311659442178,"@heatherraekirk Damn, I only got a cold 🙃",-0.3,neg
2020-01-02 22:55:00,1212870061578285056,Same https://t.co/D6TySES03S,0.0,neu
2020-01-02 22:55:00,1212870054544412673,@backwoodBae I’m fucking crying,-0.2,neg
2020-01-02 22:55:00,1212869990732353536,"Good to know that ""Green Team"" of @CityofSanJose can single handedly undermine actual green efforts (cycling). 

Th… https://t.co/KkWa4djVgp",0.04571428571428569,pos
2020-01-02 22:55:00,1212869958763331585,Felt like I gained 4 pounds this weekend from just McDonald’s 💀,0.0,neu
2020-01-02 22:50:00,1212869882015911936,I know you had enough,0.0,neu
2020-01-02 22:50:00,1212869563009732608,@itsmollielove Don’t do it 🤔,0.0,neu
2020-01-02 22:50:00,1212868797859680257,Minor setback. Trying to stay positive. Cause everything happens for a reason right?,0.15432900432900432,pos
2020-01-02 22:45:00,1212868631757021192,"Your life will improve when you improve. Become more invested in yourself: mentally, physically, and spiritually. M… https://t.co/IsfzCnDxZz",0.16666666666666666,pos
2020-01-02 22:45:00,1212868294388011009,Most people get out of their workout routine during the holidays but I’ve managed to get to the gym every day and I… https://t.co/MFvUgTnNVa,0.5,pos
2020-01-02 22:45:00,1212867770183897088,Ummmm I live by Monterey and Senter so if anyone wants to send me roses... hmu for the addy https://t.co/oMPhBN6Qry,0.16818181818181818,pos
